Altura_km,Diametro_pupila,Longitud_media,Sup_media,Peso_medio,Volumen_medio,Potencia_media,Masa_seca,Masa_combustible,Masa_total,Num_impulsos,DeltaV_total
1230,587,1.90775,3.833330125,1026.479665225,8.0525559944375,1089.6865411625,4105.9186609,0,4105.9186609,0,0
1240,592,1.924,3.898912,1052.9340416,8.260086016,1117.7698816,4211.7361664,0,4211.7361664,0,0
1250,597,1.94025,3.965050125,1079.839077975,8.4711513875625,1146.3316320375,4319.3563119,0,4319.3563119,0,0
