Altura_km,Diametro_pupila_mm,Longitud_media,Sup_media,Peso_medio_instrumento_kg,Volumen_medio,Potencia_media_W,Masa_seca_kg,Masa_combustible_kg,Masa_total_kg,Num_impulsos,DeltaV_total_ms
550,65,0.21125,0.047003125,1.393721875,0.0109335078125,1.4795421875,5.5748875,0.138636035300468,5.71352353530047,8,48.2311059526037
670,79,0.25675,0.069431125,2.502172925,0.0196291151875,2.6562476125,10.0086917,0.0365941761689971,10.045285876169,1,7.15920116549478
680,80,0.26,0.0712,2.5984,0.020384,2.7584,10.3936,0.0384882990526338,10.4320882990526,1,7.25075786393154
690,82,0.2665,0.0748045,2.7981926,0.0219513385,2.9704951,11.1927704,0.0419696824967686,11.2347400824968,1,7.34191903720603
700,83,0.26975,0.076640125,2.901819025,0.0227642699375,3.0805024625,11.6072761,0.0440629718741489,11.6513390718741,1,7.43268677971719
710,84,0.273,0.078498,3.0079728,0.023597028,3.1931928,12.0318912,0,12.0318912,0,0
730,86,0.2795,0.0822805,3.2279842,0.0253229795,3.4267517,12.9119368,0,12.9119368,0,0
740,87,0.28275,0.084205125,3.341902725,0.0262166506875,3.5476849125,13.3676109,0,13.3676109,0,0
750,89,0.28925,0.088121125,3.577717675,0.0280665783125,3.7980204875,14.3108707,0,14.3108707,0,0
