Altura_km,Diametro_pupila,Longitud_media,Sup_media,Peso_medio,Volumen_medio,Potencia_media,Masa_seca
400,87,0.28275,0.084205125,3.341902725,0.0262166506875,3.5476849125,13.3676109
410,89,0.28925,0.088121125,3.577717675,0.0280665783125,3.7980204875,14.3108707
