Row,Diam_20,Diam_21,Diam_22,Diam_23,Diam_24,Diam_25,Diam_26,Diam_27,Diam_28,Diam_29,Diam_30,Diam_31,Diam_32,Diam_33,Diam_34,Diam_35,Diam_36,Diam_37,Diam_38,Diam_39,Diam_40,Diam_41,Diam_42,Diam_43,Diam_44,Diam_45,Diam_46,Diam_47,Diam_48,Diam_49,Diam_50,Diam_51,Diam_52,Diam_53,Diam_54,Diam_55,Diam_56,Diam_57,Diam_58,Diam_59,Diam_60,Diam_61,Diam_62,Diam_63,Diam_64,Diam_65,Diam_66,Diam_67,Diam_68,Diam_69,Diam_70,Diam_71,Diam_72,Diam_73,Diam_74,Diam_75,Diam_76,Diam_77,Diam_78,Diam_79,Diam_80,Diam_81,Diam_82,Diam_83,Diam_84,Diam_85,Diam_86,Diam_87,Diam_88,Diam_89,Diam_90,Diam_91,Diam_92,Diam_93,Diam_94,Diam_95,Diam_96,Diam_97,Diam_98,Diam_99,Diam_100,Diam_101,Diam_102,Diam_103,Diam_104,Diam_105,Diam_106,Diam_107,Diam_108,Diam_109,Diam_110,Diam_111,Diam_112,Diam_113,Diam_114,Diam_115,Diam_116,Diam_117,Diam_118,Diam_119,Diam_120,Diam_121,Diam_122,Diam_123,Diam_124,Diam_125,Diam_126,Diam_127,Diam_128,Diam_129,Diam_130,Diam_131,Diam_132,Diam_133,Diam_134,Diam_135,Diam_136,Diam_137,Diam_138,Diam_139,Diam_140,Diam_141,Diam_142,Diam_143,Diam_144,Diam_145,Diam_146,Diam_147,Diam_148,Diam_149,Diam_150,Diam_151,Diam_152,Diam_153,Diam_154,Diam_155,Diam_156,Diam_157,Diam_158,Diam_159,Diam_160,Diam_161,Diam_162,Diam_163,Diam_164,Diam_165,Diam_166,Diam_167,Diam_168,Diam_169,Diam_170,Diam_171,Diam_172,Diam_173,Diam_174,Diam_175,Diam_176,Diam_177,Diam_178,Diam_179,Diam_180,Diam_181,Diam_182,Diam_183,Diam_184,Diam_185,Diam_186,Diam_187,Diam_188,Diam_189,Diam_190,Diam_191,Diam_192,Diam_193,Diam_194,Diam_195,Diam_196,Diam_197,Diam_198,Diam_199,Diam_200
Alt_200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.250183448788819,0.250430749556834,0.250669814330726,0.250901047688078,0.251124828141801,0.251341510205313,0.251551426264464,0.251754888276995,0.251952189317777,0.252143604985902,0.252329394687843,0.252509802809197,0.252685059786173,0.252855383086651,0.253020978109626,0.253182039010817,0.253338749461443,0.25349128334637,0.253639805407219,0.253784471835428,0.253925430819748,0.254062823052214,0.254196782196208,0.254327435319892,0.254454903297971,0.254579301184431,0.254700738558695,0.254819319847361,0.254935144623525,0.255048307885474,0.255158900316401,0.255267008526623,0.255372715279677,0.255476099703509,0.255577237487909,0.255676201069224,0.25577305980328,0.2558678801274,0.255960725712304,0.256051657604617,0.256140734360661,0.256228012172144,0.256313544984317,0.256397384607108,0.256479580819735,0.256560181469223,0.25663923256324,0.256716778357634,0.25679286143902,0.256867522802739,0.25694080192648,0.25701273683987,0.257083364190249,0.257152719304909,0.257220836249993,0.25728774788627,0.257353485921973,0.257418080962889,0.257481562559853,0.257543959253811,0.25760529861859,0.257665607301518,0.25772491106201,0.257783234808239,0.257840602632012,0.25789703784194,0.257952562995005,0.258007199926613,0.258060969779214,0.258113893029579,0.258165989514786,0.258217278457008,0.258267778487154,0.258317507667428,0.258366483512862,0.258414723011879,0.258462242645937,0.258509058408297,0.258555185821965,0.258600639956851,0.258645435446179,0.258689586502188,0.258733106931163,0.25877601014783,0.258818309189131,0.258860016727439,0.258901145083201,0.258941706237081,0.258981711841585,0.259021173232223,0.259060101438216,0.259098507192768,0.259136400942932,0.259173792859083,0.259210692844018,0.259247110541694,0.259283055345632,0.259318536406996,0.259353562642353,0.259388142741147,0.259422285172884,0.259455998194044,0.259489289854738,0.259522168005117,0.259554640301538,0.259586714212512,0.259618397024426,0.259649695847063,0.259680617618916,0.259711169112324,0.259741356938404,0.25977118755183,0.259800667255428,0.259829802204616,0.25985859841169,0.259887061749957,0.259915197957728,0.259943012642179,0.259970511283068,0.25999769923634,0.260024581737602,0.260051163905483,0.260077450744882,0.260103447150114,0.260129157907941,0.260154587700513,0.260179741108212,0.260204622612399,0.260229236598076,0.260253587356463,0.260277679087491,0.260301515902218,0.260325101825164,0.260348440796579,0.260371536674637,0.260394393237562,0.260417014185684,0.260439403143443,0.26046156366132,0.260483499217715,0.260505213220765,0.260526709010114,0.260547989858619
Alt_210,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.250207367701334,0.250442317041502,0.250669814330726,0.250890208477295,0.251103826948793,0.251310977393675,0.251511949117905,0.251707014431549,0.251896429878482,0.25208043736087,0.252259265168796,0.252433128924215,0.25260223244746,0.25276676855359,0.252926919785129,0.253082859087047,0.253234750429216,0.253382749381054,0.253527003642583,0.253667653535712,0.253804832459173,0.253938667310219,0.254069278875861,0.254196782196208,0.25432128690218,0.254442897529693,0.254561713812191,0.254677830953265,0.254791339880907,0.254902327484834,0.255010876838174,0.255117067404717,0.255220975232807,0.25532267313686,0.255422230867441,0.255519715270715,0.25561519043804,0.25570871784642,0.255800356490441,0.255890163006305,0.255978191788501,0.256064495099617,0.256149123173757,0.256232124314006,0.256313544984317,0.256393429896212,0.25647182209062,0.256548763015168,0.256624292597229,0.256698449312981,0.256771270252739,0.256842791182787,0.256913046603935,0.256982069806987,0.257049892925325,0.257116546984769,0.257182061950885,0.257246466773889,0.257309789431287,0.257372056968383,0.257433295536781,0.257493530430999,0.257552786123286,0.257611086296769,0.257668453877001,0.25772491106201,0.257780479350929,0.257835179571286,0.257889031905021,0.25794205591331,0.257994270560246,0.258045694235447,0.258096344775643,0.2581462394853,0.258195395156325,0.258243828086903,0.258291554099508,0.258338588558135,0.258384946384782,0.258430642075234,0.25847568971417,0.258520102989634,0.258563895206895,0.25860707930174,0.258649667853203,0.258691673095784,0.258733106931163,0.258773980939437,0.258814306389913,0.258854094251459,0.258893355202453,0.258932099640337,0.258970337690788,0.259008079216547,0.259045333825895,0.259082110880805,0.259118419504786,0.259154268590426,0.259189666806653,0.25922462260572,0.259259144229935,0.259293239718138,0.25932691691194,0.259360183461734,0.259393046832491,0.259425514309341,0.259457593002954,0.259489289854738,0.259520611641837,0.259551564981968,0.259582156338078,0.259612392022841,0.259642278203004,0.259671820903576,0.25970102601188,0.259729899281458,0.259758446335855,0.259786672672269,0.259814583665074,0.25984218456924,0.259869480523621,0.259896476554154,0.259923177576934,0.259949588401207,0.25997571373225,0.260001558174171,0.260027126232608,0.260052422317353,0.260077450744882,0.260102215740816,0.260126721442292,0.260150971900272,0.260174971081773,0.260198722872032,0.260222231076598,0.260245499423371,0.260268531564567,0.260291331078631,0.260313901472092,0.260336246181355
Alt_220,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.250229044279377,0.250452816773017,0.250669814330726,0.25088033995463,0.251084678848616,0.251283099705892,0.251475855886404,0.251663186494934,0.251845317369519,0.252022461988778,0.252194822305789,0.252362589515379,0.252525944760925,0.252685059786173,0.252840097536991,0.252991212717491,0.2531385523045,0.253282256023976,0.253422456792615,0.253559281127573,0.253692849526967,0.253823276823549,0.253950672513732,0.25407514106396,0.254196782196208,0.254315691154258,0.254431958952251,0.254545672606857,0.254656915354329,0.254765766853569,0.254872303376237,0.254976597984877,0.255078720699912,0.255178738656324,0.255276716250752,0.255372715279677,0.255466795069332,0.255559012597896,0.255649422610504,0.255738077727574,0.255825028546876,0.255910323739784,0.255994010142079,0.256076132839666,0.256156735249531,0.256235859196249,0.256313544984317,0.256389831466582,0.256464756109009,0.25653835505201,0.256610663168542,0.256681714119188,0.256751540404378,0.256820173413947,0.256887643474159,0.256953979892377,0.257019210999491,0.257083364190249,0.257146465961598,0.257208541949168,0.257269616961981,0.2573297150155,0.2573888593631,0.257447072526066,0.257504376322166,0.257560791892913,0.257616339729563,0.257671039697918,0.25772491106201,0.257777972506716,0.257830242159353,0.257881737610326,0.257932475932854,0.257982473701841,0.258031747011921,0.258080311494729,0.258128182335428,0.258175374288538,0.258221901693091,0.258267778487154,0.258313018221746,0.258357634074179,0.258401638860854,0.258445045049529,0.258487864771097,0.258530109830881,0.258571791719488,0.258612921623225,0.258653510434101,0.25869356875945,0.258733106931163,0.258772135014573,0.258810662816997,0.258848699895949,0.258886255567044,0.2589233389116,0.258959958783961,0.258996123818542,0.259031842436612,0.259067122852838,0.259101973081573,0.259136400942932,0.259170414068635,0.259204019907651,0.259237225731631,0.259270038640155,0.259302465565794,0.259334513278985,0.25936618839275,0.259397497367242,0.259428446514135,0.259459042000868,0.259489289854738,0.259519195966862,0.259548766095997,0.259578005872241,0.259606920800603,0.259635516264456,0.259663797528884,0.259691769743906,0.259719437947606,0.259746807069159,0.259773881931753,0.259800667255428,0.259827167659813,0.259853387666788,0.25987933170305,0.259905004102607,0.259930409109192,0.2599555508786,0.259980433480953,0.260005060902897,0.260029437049735,0.260053565747484,0.260077450744882,0.260101095715328,0.260124504258763
Alt_230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.250028702459646,0.250248779723818,0.250462390069785,0.250669814330726,0.25087131731579,0.2510671489366,0.251257545240062,0.251442729356451,0.251622912370773,0.251798294124538,0.251969063954353,0.252135401373058,0.252297476698558,0.252455451634969,0.252609479810255,0.252759707274093,0.252906272959372,0.253049309110374,0.253188941680418,0.253325290701477,0.253458470628034,0.253588590657265,0.253715755027418,0.253840063296097,0.253961610600025,0.254080487897692,0.254196782196208,0.254310576763522,0.25442195132713,0.254530982260229,0.25463774275626,0.254742302992663,0.254844730284617,0.254945089229471,0.25504344184252,0.255139847684719,0.255234363982898,0.255327045742975,0.255417945856647,0.255507115201989,0.25559460273836,0.255680455596003,0.255764719160656,0.255847437153524,0.255928651706879,0.256008403435591,0.25608673150482,0.256163673694117,0.256239266458159,0.256313544984317,0.256386543247239,0.256458294060653,0.256528829126521,0.256598179081727,0.256666373542429,0.256733441146211,0.256799409592166,0.256864305679029,0.256928155341453,0.256990983684563,0.257052815016847,0.257113672881511,0.257173580086351,0.257232558732247,0.257290630240336,0.257347815377945,0.257404134283341,0.257459606489375,0.257514250946054,0.257568086042123,0.257621129625687,0.257673399023937,0.25772491106201,0.257775682081046,0.257825727955463,0.2578750641095,0.257923705533064,0.257971666796908,0.258018962067179,0.258065605119366,0.258111609351673,0.258156987797844,0.258201753139476,0.258245917717827,0.258289493545157,0.258332492315622,0.258374925415729,0.258416803934387,0.25845813867257,0.258498940152598,0.258539218627065,0.258578984087429,0.258618246272269,0.258657014675238,0.258695298552714,0.258733106931163,0.258770448614237,0.258807332189605,0.258843766035534,0.258879758327235,0.258915317042977,0.258950449969979,0.258985164710099,0.259019468685311,0.259053369143,0.259086873161059,0.259119987652821,0.259152719371808,0.259185074916328,0.259217060733902,0.259248683125552,0.259279948249935,0.259310862127342,0.259341430643562,0.259371659553617,0.259401554485375,0.259431120943038,0.259460364310525,0.259489289854738,0.259517902728722,0.259546207974726,0.259574210527167,0.259601915215495,0.259629326766967,0.259656449809342,0.259683288873478,0.25970984839586,0.259736132721042,0.259762146104016,0.259787892712509,0.259813376629208,0.259838601853916,0.259863572305649,0.25988829182466,0.259912764174413
Alt_240,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.250056575792729,0.250266823602459,0.250471154365714,0.250669814330726,0.250863036272499,0.251051040401587,0.251234035200314,0.251412218193102,0.251585776656888,0.251754888276995,0.251919721753275,0.25208043736087,0.252237187469515,0.25239011702489,0.252539363995246,0.252685059786173,0.252827329626131,0.252966292925135,0.253102063608726,0.253234750429216,0.253364457255971,0.25349128334637,0.253615323598928,0.253736668789921,0.253855405794779,0.253971617795352,0.254085384474107,0.254196782196208,0.254305884180331,0.254412760659054,0.254517479029514,0.254620103995057,0.254720697698465,0.254819319847361,0.254916027832322,0.255010876838174,0.255103919948937,0.255195208246846,0.255284790905807,0.255372715279677,0.255459026985692,0.255543769983336,0.255626986648963,0.25570871784642,0.255789002993919,0.2558678801274,0.255945385960587,0.25602155594194,0.25609642430869,0.256170024138127,0.256242387396306,0.256313544984317,0.256383526782264,0.256452361691087,0.256520077672333,0.256586701786019,0.256652260226668,0.256716778357634,0.256780280743807,0.256842791182787,0.256904332734605,0.256964927750074,0.25702459789785,0.257083364190249,0.257141247007915,0.257198266123377,0.257254440723555,0.257309789431287,0.257364330325898,0.257418080962889,0.257471058392766,0.25752327917907,0.257574759415637,0.257625514743126,0.257675560364861,0.25772491106201,0.257773581208131,0.257821584783129,0.257868935386639,0.257915646250867,0.257961730252914,0.258007199926613,0.258052067473881,0.258096344775643,0.258140043402312,0.258183174623868,0.258225749419547,0.258267778487154,0.258309272252023,0.258350240875637,0.258390694263924,0.258430642075234,0.258470093728032,0.258509058408297,0.258547545076647,0.258585562475214,0.258623119134258,0.258660223378547,0.258696883333509,0.258733106931163,0.258768901915837,0.258804275849688,0.258839236118028,0.25887378993446,0.258907944345843,0.258941706237081,0.258975082335745,0.259008079216547,0.259040703305655,0.259072960884861,0.259104858095618,0.259136400942932,0.259167595299135,0.259198446907526,0.259228961385895,0.259259144229935,0.25928900081654,0.259318536406996,0.259347756150074,0.259376665085021,0.259405268144454,0.25943357015717,0.259461575850859,0.259489289854738,0.259516716702102,0.259543860832794,0.259570726595604,0.259597318250585,0.259623639971313,0.259649695847063,0.259675489884929,0.25970102601188
Alt_250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.250082126436774,0.250283384459293,0.250479208051608,0.250669814330726,0.250855409003234,0.251036187104952,0.251212333683799,0.251384024430904,0.251551426264464,0.251714697870443,0.251873990203767,0.25202944695336,0.252181204974017,0.252329394687843,0.252474140457728,0.252615560935111,0.252753769384062,0.252888873983557,0.253020978109626,0.253150180598926,0.25327657599515,0.253400254779558,0.253521303586816,0.253639805407219,0.253755839776295,0.25386948295269,0.25398080808518,0.254089885369574,0.254196782196208,0.254301563288696,0.254404290834524,0.25450502460804,0.254603822086368,0.254700738558695,0.254795827229382,0.254889139315304,0.254980724137777,0.25507062920944,0.255158900316401,0.255245581595937,0.255330715610051,0.255414343415116,0.25549650462786,0.255577237487909,0.255656578917106,0.25573456457578,0.255811228916162,0.255886605233112,0.255960725712304,0.256033621476034,0.256105322626769,0.256175858288574,0.256245256646539,0.256313544984317,0.256380749719867,0.25644689643952,0.256512009930441,0.256576114211588,0.25663923256324,0.256701387555172,0.256762601073557,0.256822894346648,0.256882287969313,0.25694080192648,0.256998455615555,0.257055267867844,0.257111256969059,0.257166440678933,0.257220836249993,0.257274460445539,0.25732732955686,0.257379459419732,0.257430865430223,0.257481562559853,0.257531565370123,0.257580888026456,0.25762954431157,0.257677547638318,0.25772491106201,0.257771647292244,0.257817768704278,0.257863287349947,0.257908214968164,0.257952562995005,0.257996342573415,0.258039564562538,0.258082239546695,0.258124377844022,0.258165989514786,0.258207084369389,0.25824767197608,0.258287761668375,0.258327362552216,0.258366483512862,0.258405133221533,0.258443320141818,0.258481052535851,0.25851833847027,0.258555185821965,0.258591602283622,0.25862759536908,0.258663172418493,0.258698340603325,0.258733106931163,0.258767478250376,0.258801461254606,0.258835062487118,0.258868288344996,0.258901145083201,0.258933638818501,0.258965775533262,0.258997561079119,0.259029001180532,0.259060101438216,0.259090867332471,0.259121304226399,0.259151417369019,0.259181211898288,0.259210692844018,0.25923986513071,0.259268733580294,0.259297302914786,0.259325577758861,0.259353562642353,0.259381262002667,0.259408680187128,0.259435821455258,0.259462689980975,0.259489289854738
Alt_260,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.250105633104113,0.250298637911112,0.250486634184817,0.250669814330726,0.250848361026598,0.251022447829387,0.251192239737298,0.251357893710806,0.251519559156075,0.251677378373919,0.251831486977115,0.251982014278669,0.25212908365334,0.252272812874558,0.252413314428669,0.252550695808259,0.252685059786173,0.252816504671688,0.252945124550184,0.253071009507538,0.253194245840368,0.253314916253156,0.253433100043188,0.2535488732742,0.253662308939497,0.25377347711531,0.25388244510505,0.253989277575084,0.254094036682618,0.254196782196208,0.254297571609385,0.254396460247871,0.254493501370777,0.25458874626619,0.254682244341506,0.254774043208833,0.254864188765795,0.254952725271998,0.255039695421452,0.255125140411176,0.255209100006233,0.255291612601398,0.255372715279677,0.255452443867842,0.255530832989174,0.255607916113572,0.255683725605175,0.25575829276765,0.255831647887268,0.255903820273897,0.255974838300035,0.256044729437977,0.256113520295237,0.256181236648302,0.256247903474822,0.256313544984317,0.256378184647472,0.256441845224113,0.256504548789904,0.25656631676187,0.25662716992277,0.256687128444407,0.256746211909906,0.256804439335036,0.256861829188607,0.256918399411991,0.256974167437815,0.257029150207867,0.257083364190249,0.257136825395813,0.257189549393923,0.257241551327567,0.257292845927849,0.257343447527899,0.257393370076223,0.257442627149516,0.257491231964966,0.257539197392077,0.257586535964025,0.257633259888574,0.257679381058566,0.25772491106201,0.25776986119179,0.257814242454994,0.257858065581905,0.257901341034641,0.25794407901548,0.257986289474883,0.258027982119207,0.25806916641815,0.258109851611917,0.258150046718129,0.258189760538487,0.258229001665194,0.258267778487154,0.258306099195942,0.25834397179158,0.258381404088097,0.258418403718908,0.258454978141996,0.258491134644929,0.258526880349694,0.258562222217377,0.25859716705268,0.258631721508285,0.258665892089081,0.258699685156239,0.258733106931163,0.258766163499308,0.258798860813869,0.258831204699359,0.258863200855065,0.258894854858396,0.258926172168121,0.25895715812751,0.25898781796737,0.259018156808992,0.259048179666997,0.259077891452101,0.259107296973794,0.259136400942932,0.259165207974253,0.259193722588818,0.259221949216373,0.259249892197646,0.259277555786566
Alt_270,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.25012733162981,0.25031273289936,0.25049350336423,0.250669814330726,0.250841828761023,0.251009701774957,0.251173581116036,0.251333607584629,0.251489915440981,0.251642632780493,0.251791881883459,0.251937779541262,0.25208043736087,0.252219962049281,0.252356455679452,0.252490015939101,0.252620736363645,0.252748706554462,0.252874012383518,0.252996736185367,0.253116956937404,0.253234750429216,0.253350189421784,0.253463343797236,0.253574280699812,0.253683064668616,0.253789757762733,0.253894419679193,0.253997107864273,0.254097877618564,0.254196782196208,0.254293872898676,0.254389199163444,0.254482808647869,0.254574747308592,0.254665059476712,0.254753787929028,0.254840973955545,0.254926657423513,0.255010876838174,0.255093669400419,0.255175071061558,0.255255116575333,0.255333839547371,0.255411272482198,0.255487446827964,0.255562393019006,0.255636140516374,0.25570871784642,0.255780152637571,0.255850471655381,0.255919700835951,0.25598786531781,0.256054989472331,0.256121096932779,0.256186210622031,0.256250352779075,0.256313544984317,0.256375808183777,0.256437162712234,0.256497628315352,0.256557224170864,0.256615968908836,0.256673880631083,0.256730976929757,0.256787274905155,0.256842791182787,0.256897541929744,0.256951542870384,0.257004809301382,0.257057356106177,0.257109197768824,0.257160348387306,0.257210821686309,0.257260631029492,0.257309789431287,0.257358309568224,0.257406203789831,0.257453484129107,0.2575001623126,0.257546249770096,0.257591757643954,0.257636696798077,0.25768107782656,0.25772491106201,0.257768206583569,0.257810974224632,0.257853223580297,0.257894964014534,0.257936204667105,0.257976954460233,0.258017222105037,0.258057016107737,0.258096344775643,0.258135216222935,0.258173638376244,0.258211618980036,0.258249165601818,0.258286285637162,0.258322986314561,0.258359274700117,0.258395157702082,0.258430642075234,0.25846573442512,0.258500441212152,0.258534768755572,0.258568723237287,0.258602310705579,0.258635537078694,0.258668408148322,0.258700929582958,0.258733106931163,0.258764945624715,0.258796450981671,0.25882762820932,0.258858482407061,0.258889018569174,0.258919241587519,0.25894915625415,0.258978767263841,0.259008079216547,0.259037096619786,0.259065823890946
Alt_280,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.250147422911612,0.25032579656966,0.250499875981778,0.250669814330726,0.250835757601254,0.250997844997863,0.251156209333816,0.251310977393675,0.251462270271442,0.251610203686203,0.251754888276995,0.251896429878482,0.252034929778865,0.252170484961373,0.252303188330513,0.252433128924215,0.252560392112864,0.252685059786173,0.252807210528748,0.252926919785129,0.253044260015045,0.253159300839552,0.253272109178663,0.253382749381054,0.25349128334637,0.253597770640612,0.253702268605062,0.253804832459173,0.253905515397793,0.254004368683093,0.25410144173154,0.254196782196208,0.254290436044727,0.254382447633134,0.254472859775875,0.254561713812191,0.254649049669099,0.254734905921182,0.254819319847361,0.254902327484834,0.25498396368034,0.255064262138909,0.255143255470236,0.255220975232807,0.255297451975915,0.255372715279677,0.255446793793158,0.255519715270715,0.255591506606646,0.255662193868246,0.25573180232735,0.255800356490441,0.2558678801274,0.255934396298975,0.255999927383028,0.256064495099617,0.256128120534995,0.256190824164557,0.256252625874793,0.256313544984317,0.256373600263981,0.256432809956158,0.256491191793207,0.256548763015168,0.256605540386732,0.256661540213509,0.256716778357634,0.256771270252739,0.256825030918328,0.256878074973569,0.256930416650547,0.256982069806987,0.257033047938483,0.257083364190249,0.257133031368413,0.257182061950885,0.2572304680978,0.25727826166157,0.257325454196557,0.257372056968383,0.257418080962889,0.257463536894772,0.257508435215891,0.257552786123286,0.257596599566886,0.257639885256955,0.257682652671266,0.25772491106201,0.257766669462474,0.257807936693472,0.257848721369559,0.257889031905021,0.257928876519662,0.25796826324439,0.258007199926613,0.258045694235447,0.258083753666755,0.258121385548006,0.258158597042984,0.258195395156325,0.258231786737919,0.258267778487154,0.25830337695703,0.258338588558135,0.25837341956249,0.258407876107277,0.258441964198439,0.25847568971417,0.258509058408297,0.258542075913545,0.258574747744713,0.25860707930174,0.258639075872678,0.258670742636582,0.258702084666295,0.258733106931163,0.258763814299657,0.258794211541923,0.258824303332248,0.258854094251459
Alt_290,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.250166079148548,0.25033793811805,0.250505804002696,0.250669814330726,0.250830100388278,0.250986787569464,0.251139995703142,0.251289839358199,0.251436428128949,0.251579866902162,0.251720256107077,0.251857691949647,0.251992266632182,0.252124068559415,0.252253182531984,0.252379689928201,0.252503668874933,0.252625194408349,0.252744338625228,0.252861170825462,0.25297575764635,0.253088163189234,0.253198449138974,0.253306674876729,0.253412897586491,0.253517172355752,0.253619552270694,0.253720088506237,0.253818830411272,0.253915825589372,0.254011119975261,0.254104757907295,0.254196782196208,0.254287234190321,0.254376153837455,0.254463579743718,0.254549549229353,0.254634098381829,0.254717262106314,0.254799074173693,0.254879567266269,0.254958773021264,0.255036722072257,0.255113444088662,0.255188967813364,0.255263321098598,0.255336530940176,0.255408623510153,0.255479624188005,0.255549557590398,0.255618447599635,0.255686317390832,0.255753189457896,0.255819085638375,0.255884027137214,0.255948034549504,0.256011127882238,0.256073326575157,0.256134649520711,0.256195115083176,0.256254741116991,0.256313544984317,0.256371543571893,0.256428753307193,0.256485190173932,0.256540869726952,0.256595807106502,0.256650017051966,0.256703513915035,0.256756311672375,0.256808423937792,0.256859863973932,0.25691064470353,0.25696077872023,0.257010278298992,0.257059155406111,0.257107421708852,0.257155088584738,0.257202167130486,0.257248668170615,0.257294602265741,0.257339979720571,0.257384810591606,0.257429104694572,0.257472871611578,0.257516120698026,0.257558861089277,0.257601101707083,0.257642851265788,0.257684118278329,0.25772491106201,0.257765237744099,0.257805106267219,0.257844524394562,0.257883499714928,0.257922039647595,0.257960151447026,0.257997842207416,0.258035118867099,0.258071988212802,0.258108456883761,0.258144531375712,0.258180218044738,0.258215523111011,0.258250452662397,0.258285012657962,0.258319208931355,0.258353047194091,0.258386533038734,0.258419671941972,0.258452469267607,0.258484930269445,0.258517060094104,0.258548863783732,0.258580346278645,0.258611512419883,0.258642366951692
